prev_acts,prev_res,prev_acts_key_padding,prev_res_key_padding,curr_act,curr_res
"[19, 19, 19, 19, 20, 19, 20, 20, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23]","[44, 44, 44, 24, 28, 44, 28, 28, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46]","[False, False, False, False, False, False, False, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]","[False, False, False, False, False, False, False, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]",[19],[24]
"[19, 19, 19, 19, 20, 19, 20, 20, 19, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23]","[44, 44, 44, 24, 28, 44, 28, 28, 24, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46]","[False, False, False, False, False, False, False, False, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]","[False, False, False, False, False, False, False, False, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]",[7],[42]
"[19, 19, 19, 19, 20, 19, 20, 20, 19, 7, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23]","[44, 44, 44, 24, 28, 44, 28, 28, 24, 42, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46]","[False, False, False, False, False, False, False, False, False, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]","[False, False, False, False, False, False, False, False, False, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]",[20],[28]
"[19, 19, 19, 19, 20, 19, 20, 20, 19, 7, 20, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23]","[44, 44, 44, 24, 28, 44, 28, 28, 24, 42, 28, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46]","[False, False, False, False, False, False, False, False, False, False, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]","[False, False, False, False, False, False, False, False, False, False, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]",[19],[24]
"[19, 19, 19, 19, 20, 19, 20, 20, 19, 7, 20, 19, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23]","[44, 44, 44, 24, 28, 44, 28, 28, 24, 42, 28, 24, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46]","[False, False, False, False, False, False, False, False, False, False, False, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]","[False, False, False, False, False, False, False, False, False, False, False, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]",[7],[23]
"[19, 19, 19, 19, 20, 19, 20, 20, 19, 7, 20, 19, 7, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23]","[44, 44, 44, 24, 28, 44, 28, 28, 24, 42, 28, 24, 23, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46]","[False, False, False, False, False, False, False, False, False, False, False, False, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]","[False, False, False, False, False, False, False, False, False, False, False, False, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]",[6],[42]
"[19, 19, 19, 19, 20, 19, 20, 20, 19, 7, 20, 19, 7, 6, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23]","[44, 44, 44, 24, 28, 44, 28, 28, 24, 42, 28, 24, 23, 42, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46]","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]",[5],[42]
"[19, 19, 19, 19, 20, 19, 20, 20, 19, 7, 20, 19, 7, 6, 5, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23]","[44, 44, 44, 24, 28, 44, 28, 28, 24, 42, 28, 24, 23, 42, 42, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46]","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]",[6],[42]
"[19, 19, 19, 19, 20, 19, 20, 20, 19, 7, 20, 19, 7, 6, 5, 6, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23]","[44, 44, 44, 24, 28, 44, 28, 28, 24, 42, 28, 24, 23, 42, 42, 42, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46]","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True]","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True]",[6],[42]
"[19, 19, 19, 19, 20, 19, 20, 20, 19, 7, 20, 19, 7, 6, 5, 6, 6, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23]","[44, 44, 44, 24, 28, 44, 28, 28, 24, 42, 28, 24, 23, 42, 42, 42, 42, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46]","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, True, True, True, True, True, True, True, True, True, True, True, True]","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, True, True, True, True, True, True, True, True, True, True, True, True]",[6],[3]
"[19, 19, 19, 19, 20, 19, 20, 20, 19, 7, 20, 19, 7, 6, 5, 6, 6, 6, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23]","[44, 44, 44, 24, 28, 44, 28, 28, 24, 42, 28, 24, 23, 42, 42, 42, 42, 3, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46]","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, True, True, True, True, True, True, True, True, True, True, True]","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, True, True, True, True, True, True, True, True, True, True, True]",[5],[42]
"[19, 19, 19, 19, 20, 19, 20, 20, 19, 7, 20, 19, 7, 6, 5, 6, 6, 6, 5, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23]","[44, 44, 44, 24, 28, 44, 28, 28, 24, 42, 28, 24, 23, 42, 42, 42, 42, 3, 42, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46]","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, True, True, True, True, True, True, True, True, True, True]","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, True, True, True, True, True, True, True, True, True, True]",[6],[42]
"[19, 19, 19, 19, 20, 19, 20, 20, 19, 7, 20, 19, 7, 6, 5, 6, 6, 6, 5, 6, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23]","[44, 44, 44, 24, 28, 44, 28, 28, 24, 42, 28, 24, 23, 42, 42, 42, 42, 3, 42, 42, 46, 46, 46, 46, 46, 46, 46, 46, 46, 46]","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, True, True, True, True, True, True, True, True, True]","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, True, True, True, True, True, True, True, True, True]",[6],[42]
"[19, 19, 19, 19, 20, 19, 20, 20, 19, 7, 20, 19, 7, 6, 5, 6, 6, 6, 5, 6, 6, 23, 23, 23, 23, 23, 23, 23, 23, 23]","[44, 44, 44, 24, 28, 44, 28, 28, 24, 42, 28, 24, 23, 42, 42, 42, 42, 3, 42, 42, 42, 46, 46, 46, 46, 46, 46, 46, 46, 46]","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, True, True, True, True, True, True, True, True]","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, True, True, True, True, True, True, True, True]",[5],[42]
"[19, 19, 19, 19, 20, 19, 20, 20, 19, 7, 20, 19, 7, 6, 5, 6, 6, 6, 5, 6, 6, 5, 23, 23, 23, 23, 23, 23, 23, 23]","[44, 44, 44, 24, 28, 44, 28, 28, 24, 42, 28, 24, 23, 42, 42, 42, 42, 3, 42, 42, 42, 42, 46, 46, 46, 46, 46, 46, 46, 46]","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, True, True, True, True, True, True, True]","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, True, True, True, True, True, True, True]",[6],[42]
"[19, 19, 19, 19, 20, 19, 20, 20, 19, 7, 20, 19, 7, 6, 5, 6, 6, 6, 5, 6, 6, 5, 6, 23, 23, 23, 23, 23, 23, 23]","[44, 44, 44, 24, 28, 44, 28, 28, 24, 42, 28, 24, 23, 42, 42, 42, 42, 3, 42, 42, 42, 42, 42, 46, 46, 46, 46, 46, 46, 46]","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, True, True, True, True, True, True]","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, True, True, True, True, True, True]",[13],[22]
"[19, 19, 19, 19, 20, 19, 20, 20, 19, 7, 20, 19, 7, 6, 5, 6, 6, 6, 5, 6, 6, 5, 6, 13, 23, 23, 23, 23, 23, 23]","[44, 44, 44, 24, 28, 44, 28, 28, 24, 42, 28, 24, 23, 42, 42, 42, 42, 3, 42, 42, 42, 42, 42, 22, 46, 46, 46, 46, 46, 46]","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, True, True, True, True, True]","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, True, True, True, True, True]",[13],[23]
"[19, 19, 19, 19, 20, 19, 20, 20, 19, 7, 20, 19, 7, 6, 5, 6, 6, 6, 5, 6, 6, 5, 6, 13, 13, 23, 23, 23, 23, 23]","[44, 44, 44, 24, 28, 44, 28, 28, 24, 42, 28, 24, 23, 42, 42, 42, 42, 3, 42, 42, 42, 42, 42, 22, 23, 46, 46, 46, 46, 46]","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, True, True, True, True]","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, True, True, True, True]",[13],[23]
"[19, 19, 19, 19, 20, 19, 20, 20, 19, 7, 20, 19, 7, 6, 5, 6, 6, 6, 5, 6, 6, 5, 6, 13, 13, 13, 23, 23, 23, 23]","[44, 44, 44, 24, 28, 44, 28, 28, 24, 42, 28, 24, 23, 42, 42, 42, 42, 3, 42, 42, 42, 42, 42, 22, 23, 23, 46, 46, 46, 46]","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, True, True, True]","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, True, True, True]",[6],[3]
"[19, 19, 19, 19, 20, 19, 20, 20, 19, 7, 20, 19, 7, 6, 5, 6, 6, 6, 5, 6, 6, 5, 6, 13, 13, 13, 6, 23, 23, 23]","[44, 44, 44, 24, 28, 44, 28, 28, 24, 42, 28, 24, 23, 42, 42, 42, 42, 3, 42, 42, 42, 42, 42, 22, 23, 23, 3, 46, 46, 46]","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, True, True]","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, True, True]",[6],[42]
"[19, 19, 19, 19, 20, 19, 20, 20, 19, 7, 20, 19, 7, 6, 5, 6, 6, 6, 5, 6, 6, 5, 6, 13, 13, 13, 6, 6, 23, 23]","[44, 44, 44, 24, 28, 44, 28, 28, 24, 42, 28, 24, 23, 42, 42, 42, 42, 3, 42, 42, 42, 42, 42, 22, 23, 23, 3, 42, 46, 46]","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, True]","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, True]",[13],[26]
"[19, 19, 19, 19, 20, 19, 20, 20, 19, 7, 20, 19, 7, 6, 5, 6, 6, 6, 5, 6, 6, 5, 6, 13, 13, 13, 6, 6, 13, 23]","[44, 44, 44, 24, 28, 44, 28, 28, 24, 42, 28, 24, 23, 42, 42, 42, 42, 3, 42, 42, 42, 42, 42, 22, 23, 23, 3, 42, 26, 46]","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True]","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True]",[13],[26]
"[19, 19, 19, 19, 20, 19, 20, 20, 19, 7, 20, 19, 7, 6, 5, 6, 6, 6, 5, 6, 6, 5, 6, 13, 13, 13, 6, 6, 13, 13]","[44, 44, 44, 24, 28, 44, 28, 28, 24, 42, 28, 24, 23, 42, 42, 42, 42, 3, 42, 42, 42, 42, 42, 22, 23, 23, 3, 42, 26, 26]","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",[13],[0]
"[19, 19, 19, 20, 19, 20, 20, 19, 7, 20, 19, 7, 6, 5, 6, 6, 6, 5, 6, 6, 5, 6, 13, 13, 13, 6, 6, 13, 13, 13]","[44, 44, 24, 28, 44, 28, 28, 24, 42, 28, 24, 23, 42, 42, 42, 42, 3, 42, 42, 42, 42, 42, 22, 23, 23, 3, 42, 26, 26, 0]","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",[13],[26]
"[19, 19, 20, 19, 20, 20, 19, 7, 20, 19, 7, 6, 5, 6, 6, 6, 5, 6, 6, 5, 6, 13, 13, 13, 6, 6, 13, 13, 13, 13]","[44, 24, 28, 44, 28, 28, 24, 42, 28, 24, 23, 42, 42, 42, 42, 3, 42, 42, 42, 42, 42, 22, 23, 23, 3, 42, 26, 26, 0, 26]","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",[13],[0]
"[19, 20, 19, 20, 20, 19, 7, 20, 19, 7, 6, 5, 6, 6, 6, 5, 6, 6, 5, 6, 13, 13, 13, 6, 6, 13, 13, 13, 13, 13]","[24, 28, 44, 28, 28, 24, 42, 28, 24, 23, 42, 42, 42, 42, 3, 42, 42, 42, 42, 42, 22, 23, 23, 3, 42, 26, 26, 0, 26, 0]","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",[13],[0]
"[20, 19, 20, 20, 19, 7, 20, 19, 7, 6, 5, 6, 6, 6, 5, 6, 6, 5, 6, 13, 13, 13, 6, 6, 13, 13, 13, 13, 13, 13]","[28, 44, 28, 28, 24, 42, 28, 24, 23, 42, 42, 42, 42, 3, 42, 42, 42, 42, 42, 22, 23, 23, 3, 42, 26, 26, 0, 26, 0, 0]","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",[13],[22]
"[19, 20, 20, 19, 7, 20, 19, 7, 6, 5, 6, 6, 6, 5, 6, 6, 5, 6, 13, 13, 13, 6, 6, 13, 13, 13, 13, 13, 13, 13]","[44, 28, 28, 24, 42, 28, 24, 23, 42, 42, 42, 42, 3, 42, 42, 42, 42, 42, 22, 23, 23, 3, 42, 26, 26, 0, 26, 0, 0, 22]","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",[13],[26]
"[20, 20, 19, 7, 20, 19, 7, 6, 5, 6, 6, 6, 5, 6, 6, 5, 6, 13, 13, 13, 6, 6, 13, 13, 13, 13, 13, 13, 13, 13]","[28, 28, 24, 42, 28, 24, 23, 42, 42, 42, 42, 3, 42, 42, 42, 42, 42, 22, 23, 23, 3, 42, 26, 26, 0, 26, 0, 0, 22, 26]","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",[13],[26]
"[20, 19, 7, 20, 19, 7, 6, 5, 6, 6, 6, 5, 6, 6, 5, 6, 13, 13, 13, 6, 6, 13, 13, 13, 13, 13, 13, 13, 13, 13]","[28, 24, 42, 28, 24, 23, 42, 42, 42, 42, 3, 42, 42, 42, 42, 42, 22, 23, 23, 3, 42, 26, 26, 0, 26, 0, 0, 22, 26, 26]","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",[13],[0]
"[19, 7, 20, 19, 7, 6, 5, 6, 6, 6, 5, 6, 6, 5, 6, 13, 13, 13, 6, 6, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13]","[24, 42, 28, 24, 23, 42, 42, 42, 42, 3, 42, 42, 42, 42, 42, 22, 23, 23, 3, 42, 26, 26, 0, 26, 0, 0, 22, 26, 26, 0]","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",[13],[0]
"[7, 20, 19, 7, 6, 5, 6, 6, 6, 5, 6, 6, 5, 6, 13, 13, 13, 6, 6, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13]","[42, 28, 24, 23, 42, 42, 42, 42, 3, 42, 42, 42, 42, 42, 22, 23, 23, 3, 42, 26, 26, 0, 26, 0, 0, 22, 26, 26, 0, 0]","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",[13],[29]
"[20, 19, 7, 6, 5, 6, 6, 6, 5, 6, 6, 5, 6, 13, 13, 13, 6, 6, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13]","[28, 24, 23, 42, 42, 42, 42, 3, 42, 42, 42, 42, 42, 22, 23, 23, 3, 42, 26, 26, 0, 26, 0, 0, 22, 26, 26, 0, 0, 29]","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",[13],[26]
"[19, 7, 6, 5, 6, 6, 6, 5, 6, 6, 5, 6, 13, 13, 13, 6, 6, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13]","[24, 23, 42, 42, 42, 42, 3, 42, 42, 42, 42, 42, 22, 23, 23, 3, 42, 26, 26, 0, 26, 0, 0, 22, 26, 26, 0, 0, 29, 26]","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",[6],[42]
"[7, 6, 5, 6, 6, 6, 5, 6, 6, 5, 6, 13, 13, 13, 6, 6, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 6]","[23, 42, 42, 42, 42, 3, 42, 42, 42, 42, 42, 22, 23, 23, 3, 42, 26, 26, 0, 26, 0, 0, 22, 26, 26, 0, 0, 29, 26, 42]","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",[13],[26]
"[6, 5, 6, 6, 6, 5, 6, 6, 5, 6, 13, 13, 13, 6, 6, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 6, 13]","[42, 42, 42, 42, 3, 42, 42, 42, 42, 42, 22, 23, 23, 3, 42, 26, 26, 0, 26, 0, 0, 22, 26, 26, 0, 0, 29, 26, 42, 26]","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",[2],[28]
"[5, 6, 6, 6, 5, 6, 6, 5, 6, 13, 13, 13, 6, 6, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 6, 13, 2]","[42, 42, 42, 3, 42, 42, 42, 42, 42, 22, 23, 23, 3, 42, 26, 26, 0, 26, 0, 0, 22, 26, 26, 0, 0, 29, 26, 42, 26, 28]","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",[11],[38]
"[6, 6, 6, 5, 6, 6, 5, 6, 13, 13, 13, 6, 6, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 6, 13, 2, 11]","[42, 42, 3, 42, 42, 42, 42, 42, 22, 23, 23, 3, 42, 26, 26, 0, 26, 0, 0, 22, 26, 26, 0, 0, 29, 26, 42, 26, 28, 38]","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",[2],[28]
"[6, 6, 5, 6, 6, 5, 6, 13, 13, 13, 6, 6, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 6, 13, 2, 11, 2]","[42, 3, 42, 42, 42, 42, 42, 22, 23, 23, 3, 42, 26, 26, 0, 26, 0, 0, 22, 26, 26, 0, 0, 29, 26, 42, 26, 28, 38, 28]","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",[11],[38]
"[6, 5, 6, 6, 5, 6, 13, 13, 13, 6, 6, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 6, 13, 2, 11, 2, 11]","[3, 42, 42, 42, 42, 42, 22, 23, 23, 3, 42, 26, 26, 0, 26, 0, 0, 22, 26, 26, 0, 0, 29, 26, 42, 26, 28, 38, 28, 38]","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",[2],[28]
"[5, 6, 6, 5, 6, 13, 13, 13, 6, 6, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 6, 13, 2, 11, 2, 11, 2]","[42, 42, 42, 42, 42, 22, 23, 23, 3, 42, 26, 26, 0, 26, 0, 0, 22, 26, 26, 0, 0, 29, 26, 42, 26, 28, 38, 28, 38, 28]","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",[5],[29]
"[6, 6, 5, 6, 13, 13, 13, 6, 6, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 6, 13, 2, 11, 2, 11, 2, 5]","[42, 42, 42, 42, 22, 23, 23, 3, 42, 26, 26, 0, 26, 0, 0, 22, 26, 26, 0, 0, 29, 26, 42, 26, 28, 38, 28, 38, 28, 29]","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",[5],[40]
"[6, 5, 6, 13, 13, 13, 6, 6, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 6, 13, 2, 11, 2, 11, 2, 5, 5]","[42, 42, 42, 22, 23, 23, 3, 42, 26, 26, 0, 26, 0, 0, 22, 26, 26, 0, 0, 29, 26, 42, 26, 28, 38, 28, 38, 28, 29, 40]","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",[5],[29]
"[5, 6, 13, 13, 13, 6, 6, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 6, 13, 2, 11, 2, 11, 2, 5, 5, 5]","[42, 42, 22, 23, 23, 3, 42, 26, 26, 0, 26, 0, 0, 22, 26, 26, 0, 0, 29, 26, 42, 26, 28, 38, 28, 38, 28, 29, 40, 29]","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",[2],[28]
